,Dataset,Model,AUC,AUC Std. Dev.,Accuracy,Time,FS_Method
58,CIR,LogisticRegression,0.7356727272727273,0.1687904905951018,0.7041666666666667,0.2595445537567138,MIFS100
59,CIR,SVM,0.6979515151515152,0.2138636363421676,0.691,0.2088188362121582,MIFS100
60,IBD1,RandomForest,0.7611318681318682,0.0991009616693592,0.7626900584795321,8.051080913543702,MIFS100
61,IBD1,Boosting,0.636989010989011,0.1048672653413652,0.6770760233918129,0.3564686489105224,MIFS100
62,IBD1,KNN,0.6375494505494506,0.1283751606117552,0.7366081871345028,0.2342710399627685,MIFS100
63,IBD1,LogisticRegression,0.682967032967033,0.108411564246661,0.7540350877192982,0.2517156028747558,MIFS100
64,IBD1,SVM,0.6261318681318682,0.1580800898818414,0.7450292397660818,0.2021000480651855,MIFS100
65,IBD2,RandomForest,0.6740781440781441,0.1120173111943804,0.633596837944664,5.5538685131073,MIFS100
66,IBD2,Boosting,0.6447814407814408,0.1241772542157455,0.6157312252964426,0.3733058357238769,MIFS100
67,IBD2,KNN,0.608053724053724,0.1192661504096119,0.5808695652173913,0.2208912181854248,MIFS100
68,IBD2,LogisticRegression,0.6567081807081807,0.1180602393575013,0.6,0.2391169548034667,MIFS100
69,IBD2,SVM,0.5027008547008547,0.1748363695283431,0.6052173913043479,0.1932753181457519,MIFS100
70,MHE,RandomForest,0.6695393939393939,0.1594647180105194,0.6573333333333333,8.681361675262451,MIFS100
71,MHE,Boosting,0.6605030303030303,0.1372763978370722,0.6391666666666667,0.3649318313598633,MIFS100
72,MHE,KNN,0.5097393939393939,0.1794677290911209,0.4613333333333334,0.2381922912597656,MIFS100
73,MHE,LogisticRegression,0.6395030303030304,0.144369917681327,0.6813333333333333,0.2576526069641113,MIFS100
74,MHE,SVM,0.5644363636363636,0.1661799588782666,0.6443333333333334,0.2038668251037597,MIFS100
75,ART,RandomForest,0.5365359477124183,0.1476933876340519,0.7246640316205533,26.24674892425537,MIFS100
76,ART,Boosting,0.5397908496732026,0.1189876876076379,0.7122529644268774,0.4859081840515136,MIFS100
77,ART,KNN,0.5389803921568628,0.107768344831103,0.726798418972332,0.3847237682342529,MIFS100
78,ART,LogisticRegression,0.5837777777777778,0.1041732833474598,0.7545454545454546,0.4280331993103027,MIFS100
79,ART,SVM,0.4674640522875816,0.1056821345909666,0.7371541501976284,0.3137971687316894,MIFS100
0,CRC1,RandomForest,0.6692639230699116,0.0427670720332547,0.6257142857142857,270.91892384529115,MRMR50
1,CRC1,Boosting,0.6359541904180953,0.0496323622705301,0.5926530612244898,0.9973883438110352,MRMR50
2,CRC1,KNN,0.5741944532088091,0.0470833824091979,0.5608163265306123,0.3187982082366943,MRMR50
3,CRC1,LogisticRegression,0.596955859153152,0.0454051046330423,0.5783673469387756,0.3956668376922607,MRMR50
4,CRC1,SVM,0.6092322661842761,0.0509345721180412,0.5848979591836734,0.4373594951629638,MRMR50
10,CRC2,RandomForest,0.757090909090909,0.0873465742146005,0.6787619047619049,28.71143220901489,MRMR50
11,CRC2,Boosting,0.6584915824915825,0.0966846737078154,0.6097142857142858,0.585412187576294,MRMR50
12,CRC2,KNN,0.7027003367003368,0.1045574577384767,0.602,0.1099266529083251,MRMR50
13,CRC2,LogisticRegression,0.7236767676767676,0.1034877269122633,0.6335238095238095,0.1383948421478271,MRMR50
14,CRC2,SVM,0.6469023569023569,0.1784412423382075,0.6392380952380953,0.0884132575988769,MRMR50
15,CD1,RandomForest,0.7986153846153847,0.0597526143178457,0.71,44.50929028511048,MRMR50
16,CD1,Boosting,0.7888878205128205,0.05070953820493,0.712857142857143,0.6568581962585449,MRMR50
17,CD1,KNN,0.6949102564102564,0.0801237350355704,0.6114285714285714,0.1828565979003906,MRMR50
18,CD1,LogisticRegression,0.7788942307692308,0.0568955984077752,0.72,0.2165610313415527,MRMR50
19,CD1,SVM,0.7585496794871794,0.0812452980609857,0.6385714285714286,0.1637858009338378,MRMR50
20,CD2,RandomForest,0.8520329670329668,0.0550870403553161,0.785,48.29179489135742,MRMR50
21,CD2,Boosting,0.8203878285457233,0.0669620617130677,0.7575,0.724332332611084,MRMR50
22,CD2,KNN,0.7123121907332434,0.0553744035970109,0.65,0.186207857131958,MRMR50
23,CD2,LogisticRegression,0.8267283593599382,0.068078182055749,0.74125,0.221271800994873,MRMR50
24,CD2,SVM,0.8164979757085021,0.0720954875043246,0.7225,0.1692150211334228,MRMR50
25,PAR1,RandomForest,0.6773460317460317,0.0752545627949984,0.6105287356321838,331.01675055503847,MRMR50
26,PAR1,Boosting,0.6519111111111111,0.1014601632992451,0.6040000000000001,0.7742702102661133,MRMR50
27,PAR1,KNN,0.6116761904761905,0.1002016719759079,0.564551724137931,0.2215952110290527,MRMR50
28,PAR1,LogisticRegression,0.696126984126984,0.0835496210561987,0.612183908045977,0.2604213905334472,MRMR50
29,PAR1,SVM,0.5623619047619048,0.1651160906644821,0.560551724137931,0.2024166011810302,MRMR50
30,PAR2,RandomForest,0.6928432527273991,0.0453802984247234,0.6294617819990954,210.08286467552185,MRMR50
31,PAR2,Boosting,0.6599003891320965,0.0542927659676709,0.6521845318860244,0.93191143989563,MRMR50
32,PAR2,KNN,0.6079024563963589,0.065400520913646,0.6006331976481231,0.2631410312652588,MRMR50
33,PAR2,LogisticRegression,0.6485580223750955,0.0689760182965233,0.6103120759837177,0.3274614810943603,MRMR50
34,PAR2,SVM,0.6335138280869987,0.0681910028753765,0.6059972862957937,0.2830060005187988,MRMR50
35,PAR3,RandomForest,0.6984187601062601,0.0430999202012614,0.6714074936905456,439.2158378696442,MRMR50
36,PAR3,Boosting,0.6426688034188034,0.0571495142024051,0.631516210444574,1.241261501312256,MRMR50
37,PAR3,KNN,0.6343330445830446,0.0439524271606234,0.6595728984663173,0.4784882545471191,MRMR50
38,PAR3,LogisticRegression,0.6718457495957496,0.0504666495915111,0.6651252184041934,0.5727625465393067,MRMR50
39,PAR3,SVM,0.6456434511434511,0.0514661316978706,0.6528441079402058,0.5187791538238525,MRMR50
40,HIV,RandomForest,0.6921620795919452,0.0706683009152873,0.8371428571428572,627.0184216022492,MRMR50
41,HIV,Boosting,0.566320555053752,0.0945350150272624,0.8011428571428572,0.9578526973724364,MRMR50
42,HIV,KNN,0.5719031489648088,0.0634991407462407,0.8331428571428572,0.4186716175079346,MRMR50
43,HIV,LogisticRegression,0.6675649097639161,0.0685439434932118,0.8262857142857143,0.4908353137969971,MRMR50
44,HIV,SVM,0.6569367993199086,0.1179811183599333,0.8285714285714285,0.3749067878723144,MRMR50
45,OB,RandomForest,0.7726748251748252,0.0703746054321829,0.8014160401002506,256.94110065460205,MRMR50
46,OB,Boosting,0.7236247086247086,0.071436088408823,0.7900626566416039,0.8049889659881592,MRMR50
47,OB,KNN,0.6540617715617715,0.0921736075403659,0.7815413533834586,0.2367943096160888,MRMR50
48,OB,LogisticRegression,0.7544434731934732,0.0700290310850582,0.7822431077694236,0.287494888305664,MRMR50
49,OB,SVM,0.7727651515151515,0.0728720840282501,0.8013784461152882,0.2208729171752929,MRMR50
50,CDI,RandomForest,0.9111748120300752,0.0294010061689575,0.847673397717296,117.28560433387756,MRMR50
51,CDI,Boosting,0.8872504177109439,0.0373555076926234,0.8458208955223881,0.8423007774353027,MRMR50
52,CDI,KNN,0.7189948084496955,0.0731092355084055,0.7428709394205443,0.2069295787811279,MRMR50
53,CDI,LogisticRegression,0.8683355710705335,0.0560514803397613,0.8012203687445126,0.2602956295013428,MRMR50
54,CDI,SVM,0.86546858216971,0.0522873448519657,0.76369622475856,0.206619930267334,MRMR50
55,CIR,RandomForest,0.8444242424242424,0.1010356290974002,0.7351666666666666,102.79634638786315,MRMR50
56,CIR,Boosting,0.8240787878787879,0.0798965805355098,0.7908333333333334,0.6310953903198242,MRMR50
57,CIR,KNN,0.5566121212121211,0.1345480540289424,0.6701666666666667,0.1739791679382324,MRMR50
58,CIR,LogisticRegression,0.7978060606060606,0.1219439206340944,0.6961666666666667,0.2021138477325439,MRMR50
59,CIR,SVM,0.7421090909090909,0.1452099074045849,0.6631666666666667,0.1513612842559814,MRMR50
60,IBD1,RandomForest,0.7260989010989011,0.1104354599862039,0.7388304093567253,100.96533215522766,MRMR50
61,IBD1,Boosting,0.6827197802197803,0.1613471525463859,0.7146198830409358,0.6466071510314941,MRMR50
62,IBD1,KNN,0.6526153846153846,0.1110556355358757,0.7450292397660818,0.1783292961120605,MRMR50
63,IBD1,LogisticRegression,0.7643296703296705,0.0774186423156453,0.7520467836257311,0.2008286666870117,MRMR50
64,IBD1,SVM,0.7552747252747254,0.1074213905623277,0.7273684210526316,0.1548183250427246,MRMR50
65,IBD2,RandomForest,0.6783614163614164,0.0754192441545189,0.649407114624506,48.70134854316712,MRMR50
66,IBD2,Boosting,0.670964590964591,0.1125671917779743,0.6494861660079052,0.694173412322998,MRMR50
67,IBD2,KNN,0.6449328449328449,0.0892683871188916,0.6018181818181818,0.1771764373779296,MRMR50
68,IBD2,LogisticRegression,0.6699023199023199,0.0912544161482752,0.6122529644268774,0.1995297336578369,MRMR50
69,IBD2,SVM,0.6362588522588521,0.0887788315565863,0.5966798418972332,0.1534595966339111,MRMR50
70,MHE,RandomForest,0.6875636363636365,0.1755617400080019,0.6626666666666666,101.80959983825684,MRMR50
71,MHE,Boosting,0.7145636363636365,0.1491642362176375,0.7166666666666666,0.679424057006836,MRMR50
72,MHE,KNN,0.5626060606060607,0.0915840298692357,0.6625,0.1740964794158935,MRMR50
73,MHE,LogisticRegression,0.6745333333333333,0.1468100596308557,0.68,0.2004244804382324,MRMR50
74,MHE,SVM,0.6508484848484849,0.1158241915254152,0.6513333333333334,0.153724136352539,MRMR50
75,ART,RandomForest,0.5938823529411764,0.1050676117629272,0.7475889328063242,378.8739007663727,MRMR50
76,ART,Boosting,0.5865098039215686,0.1769062769782194,0.7347826086956524,0.7268498706817627,MRMR50
77,ART,KNN,0.5287843137254902,0.0930970407392408,0.7493280632411069,0.208425760269165,MRMR50
78,ART,LogisticRegression,0.5505228758169934,0.1239739899051828,0.7317786561264822,0.2398475551605224,MRMR50
79,ART,SVM,0.5764836601307188,0.1160356409971996,0.7227667984189723,0.1838411998748779,MRMR50
0,CRC1,RandomForest,0.6871302840355342,0.0538166405670786,0.6334693877551021,505.1646058177948,MRMR100
1,CRC1,Boosting,0.643064803713286,0.0569339487452631,0.6020408163265305,1.3435310554504394,MRMR100
2,CRC1,KNN,0.5837193054416188,0.0498859380980922,0.553469387755102,0.3362007617950439,MRMR100
3,CRC1,LogisticRegression,0.6210124313750237,0.0700166427783386,0.6036734693877551,0.4132046222686767,MRMR100
4,CRC1,SVM,0.6311411238019113,0.060408543963753,0.6012244897959184,0.4724985313415527,MRMR100
10,CRC2,RandomForest,0.7665959595959596,0.0893118117162983,0.6964761904761904,57.94939294815063,MRMR100
11,CRC2,Boosting,0.6317777777777778,0.1226743848761237,0.6117142857142857,0.8501155471801758,MRMR100
12,CRC2,KNN,0.7195016835016834,0.1102116298875426,0.5667619047619048,0.1197532749176025,MRMR100
13,CRC2,LogisticRegression,0.7463232323232322,0.0916607741286267,0.6788571428571428,0.1477350807189941,MRMR100
14,CRC2,SVM,0.6708080808080809,0.1455773191168208,0.6223809523809524,0.0971076583862304,MRMR100
15,CD1,RandomForest,0.8050384615384614,0.0701647644195453,0.7114285714285715,72.04765378952027,MRMR100
16,CD1,Boosting,0.7980192307692308,0.0579539363290271,0.7142857142857144,0.9526918792724608,MRMR100
17,CD1,KNN,0.6706330128205128,0.0969631155324065,0.5685714285714285,0.186130838394165,MRMR100
18,CD1,LogisticRegression,0.7868237179487179,0.0629522431646472,0.72,0.2306193447113037,MRMR100
19,CD1,SVM,0.7562596153846154,0.0739653364326137,0.6471428571428572,0.1651353740692138,MRMR100
20,CD2,RandomForest,0.8490874622453569,0.0589830580618846,0.78875,82.80888270378112,MRMR100
21,CD2,Boosting,0.8156856885804253,0.0645106918147675,0.7475,0.987464189529419,MRMR100
22,CD2,KNN,0.7226167984062721,0.0686093522919145,0.6025,0.1860249900817871,MRMR100
23,CD2,LogisticRegression,0.8220159372790952,0.0550874281256008,0.7475,0.2313234138488769,MRMR100
24,CD2,SVM,0.7911136816399973,0.0669040260831028,0.6875,0.1695321941375732,MRMR100
25,PAR1,RandomForest,0.689752380952381,0.0650193153850596,0.6269425287356323,634.4983728790284,MRMR100
26,PAR1,Boosting,0.6739428571428572,0.0874728442041702,0.620551724137931,1.0111732769012451,MRMR100
27,PAR1,KNN,0.6005142857142857,0.107561686075542,0.5660689655172413,0.2275803756713867,MRMR100
28,PAR1,LogisticRegression,0.6946539682539682,0.082221103381491,0.6378390804597701,0.2716371154785156,MRMR100
29,PAR1,SVM,0.5726285714285715,0.1327943458197036,0.5511724137931034,0.2074393558502197,MRMR100
30,PAR2,RandomForest,0.720851764992009,0.0527621061666831,0.6377928539122569,399.7784282207489,MRMR100
31,PAR2,Boosting,0.6982609443402125,0.0515456338446217,0.6558661239258253,1.208853940963745,MRMR100
32,PAR2,KNN,0.5578164825237996,0.0538985960255985,0.6060334690185436,0.2692557621002197,MRMR100
33,PAR2,LogisticRegression,0.6683788131471059,0.0682373651697519,0.6203889642695612,0.3436385440826416,MRMR100
34,PAR2,SVM,0.6426397227433813,0.0649284315885766,0.6030574400723654,0.2831377410888672,MRMR100
35,PAR3,RandomForest,0.7203875750750751,0.0489208990278882,0.6801009512715978,844.6952031993866,MRMR100
36,PAR3,Boosting,0.6893342573342573,0.0603719850243478,0.6552785866821976,1.5588475894927978,MRMR100
37,PAR3,KNN,0.5968202240702241,0.0407360712040217,0.655635798874005,0.4862072849273681,MRMR100
38,PAR3,LogisticRegression,0.6851215638715638,0.0473533348733294,0.6631877305377597,0.5934890747070313,MRMR100
39,PAR3,SVM,0.6530278644028644,0.0570805343444549,0.6493379926227917,0.5256506156921387,MRMR100
40,HIV,RandomForest,0.6961129412181428,0.0823560189455639,0.8377142857142857,1119.0642264938351,MRMR100
41,HIV,Boosting,0.5913844464516587,0.1001288731421005,0.8188571428571428,1.2563396167755128,MRMR100
42,HIV,KNN,0.5566940297185767,0.0752500390864269,0.8325714285714285,0.4228698062896728,MRMR100
43,HIV,LogisticRegression,0.6704478153835255,0.0588814033919974,0.8217142857142857,0.5058436393737793,MRMR100
44,HIV,SVM,0.6708584382693092,0.0658859427739161,0.8354285714285714,0.3942557430267334,MRMR100
45,OB,RandomForest,0.8291987179487178,0.0688887180077713,0.8021929824561402,484.3785476493836,MRMR100
46,OB,Boosting,0.7588636363636364,0.0527858919791283,0.7964035087719299,1.075037565231323,MRMR100
47,OB,KNN,0.6471561771561771,0.0677370307900359,0.7829573934837093,0.2435865020751953,MRMR100
48,OB,LogisticRegression,0.803018648018648,0.0555113584172563,0.8021303258145361,0.3006161880493164,MRMR100
49,OB,SVM,0.8055594405594405,0.0619817760575159,0.81265664160401,0.2260305976867676,MRMR100
50,CDI,RandomForest,0.9153990631340256,0.0246220834058837,0.8351799824407375,254.10122714042663,MRMR100
51,CDI,Boosting,0.8882659028523691,0.0363064825158705,0.8363125548726954,1.083134069442749,MRMR100
52,CDI,KNN,0.7319383279627641,0.0654866782597445,0.7267954345917471,0.2109944820404052,MRMR100
53,CDI,LogisticRegression,0.8517904881250746,0.0485902928739208,0.7963915715539948,0.2703248310089111,MRMR100
54,CDI,SVM,0.8326333691371284,0.0533152453622136,0.7469973661106234,0.2139628887176513,MRMR100
55,CIR,RandomForest,0.8574545454545455,0.0840102752909049,0.7433333333333334,200.86382619857787,MRMR100
56,CIR,Boosting,0.8361636363636363,0.0831919761971145,0.7751666666666668,0.8862698650360108,MRMR100
57,CIR,KNN,0.5206363636363637,0.112046182922213,0.6598333333333334,0.1754658222198486,MRMR100
58,CIR,LogisticRegression,0.7651878787878788,0.1574708116729117,0.6725,0.203951301574707,MRMR100
59,CIR,SVM,0.7302787878787879,0.1644629609608417,0.6833333333333332,0.1556037139892578,MRMR100
60,IBD1,RandomForest,0.7907032967032968,0.104695713226815,0.7671345029239766,197.9188258457184,MRMR100
61,IBD1,Boosting,0.7238901098901099,0.1204997413212798,0.7321637426900586,0.8935994052886963,MRMR100
62,IBD1,KNN,0.6832472527472528,0.1129748794683793,0.7450292397660817,0.1798806095123291,MRMR100
63,IBD1,LogisticRegression,0.7433516483516485,0.0661339004650849,0.7476023391812866,0.2019139766693115,MRMR100
64,IBD1,SVM,0.7326593406593406,0.0796179941783328,0.7187134502923977,0.1548516941070556,MRMR100
65,IBD2,RandomForest,0.7105030525030526,0.0907999107213882,0.6474308300395256,102.05934818267822,MRMR100
66,IBD2,Boosting,0.6887326007326009,0.1041287681937846,0.6495652173913042,0.9358280181884766,MRMR100
67,IBD2,KNN,0.6155653235653236,0.090712705284987,0.5965217391304348,0.1772858333587646,MRMR100
68,IBD2,LogisticRegression,0.6801123321123321,0.0748396366857625,0.6087747035573122,0.2043937683105468,MRMR100
69,IBD2,SVM,0.6510720390720391,0.0740842711296819,0.5965217391304348,0.1541867733001709,MRMR100
70,MHE,RandomForest,0.7305454545454545,0.1308571165061809,0.6678333333333333,201.3842910861969,MRMR100
71,MHE,Boosting,0.7174363636363635,0.1508368326458913,0.7273333333333334,0.9165044784545898,MRMR100
72,MHE,KNN,0.575739393939394,0.1090645112842452,0.6625,0.1753820419311523,MRMR100
73,MHE,LogisticRegression,0.6594666666666665,0.1255457516508454,0.6675,0.2078322792053222,MRMR100
74,MHE,SVM,0.6419757575757575,0.1600837962386631,0.6341666666666667,0.1538704013824463,MRMR100
75,ART,RandomForest,0.5805359477124182,0.0999323142284715,0.7545454545454546,722.4171481895447,MRMR100
76,ART,Boosting,0.5689019607843138,0.1253071472694994,0.7214229249011856,0.982907943725586,MRMR100
77,ART,KNN,0.5062352941176471,0.0554168140697732,0.7545454545454546,0.2106814002990722,MRMR100
78,ART,LogisticRegression,0.5623660130718954,0.1085492305462204,0.7353359683794467,0.2484901905059814,MRMR100
79,ART,SVM,0.5518823529411765,0.1186893293664755,0.7214229249011856,0.1872979259490966,MRMR100
0,CRC2,RandomForest,0.7292087542087542,0.1004860987495309,0.664952380952381,2.1842214584350588,LASSO
1,CRC2,Boosting,0.6508148148148147,0.1332921294698854,0.6217142857142857,0.269301233291626,LASSO
2,CRC2,KNN,0.7043164983164983,0.105759069834667,0.5804761904761905,0.1415533828735351,LASSO
3,CRC2,LogisticRegression,0.7284646464646465,0.0996945864987261,0.6376190476190476,0.1568877983093261,LASSO
4,CRC2,SVM,0.722996632996633,0.1523172260781206,0.6513333333333332,0.1030308246612548,LASSO
10,CRC1,RandomForest,0.6782223379118375,0.0476456865591485,0.6302040816326531,7.479442014694213,LASSO
11,CRC1,Boosting,0.657389221934751,0.0481218153885008,0.6159183673469388,1.1862791538238526,LASSO
12,CRC1,KNN,0.5958641663686782,0.061726617631003,0.5551020408163265,0.8292098331451416,LASSO
13,CRC1,LogisticRegression,0.6057581596236231,0.0598343450408782,0.5604081632653062,0.942252597808838,LASSO
14,CRC1,SVM,0.5951850087293074,0.062460739120739,0.5722448979591837,0.8051461601257324,LASSO
15,CD1,RandomForest,0.7935657051282052,0.0662449234685574,0.7128571428571427,2.8089144706726072,LASSO
16,CD1,Boosting,0.794375,0.0572248557006529,0.7342857142857143,0.4320586967468262,LASSO
17,CD1,KNN,0.6400256410256411,0.1201172102357287,0.57,0.3019883251190186,LASSO
18,CD1,LogisticRegression,0.6832147435897435,0.0842829252039438,0.6171428571428571,0.3640334701538086,LASSO
19,CD1,SVM,0.6372564102564103,0.1070311706935932,0.5885714285714285,0.2732528018951416,LASSO
20,CD2,RandomForest,0.849660690187006,0.0638383561963758,0.78625,2.7373115158081056,LASSO
21,CD2,Boosting,0.808647259173575,0.0614660721831639,0.7475,0.4458741569519043,LASSO
22,CD2,KNN,0.7418385707859392,0.0490665958723312,0.66875,0.3094453716278076,LASSO
23,CD2,LogisticRegression,0.7568119015487437,0.0602569916998919,0.64,0.3752189636230468,LASSO
24,CD2,SVM,0.7630865625602468,0.0593974198027568,0.675,0.2797839641571045,LASSO
25,PAR1,RandomForest,0.6953142857142858,0.0797544874700159,0.6282758620689655,5.712900419235229,LASSO
26,PAR1,Boosting,0.683288888888889,0.0811748889752931,0.6297471264367817,0.6109929656982422,LASSO
27,PAR1,KNN,0.6077015873015874,0.0993470354325258,0.5591724137931035,0.5079295349121093,LASSO
28,PAR1,LogisticRegression,0.6138031746031747,0.1088842470203158,0.6080459770114942,0.5946842098236084,LASSO
29,PAR1,SVM,0.5677079365079366,0.1245736782800917,0.5460689655172414,0.4341982269287109,LASSO
30,PAR2,RandomForest,0.7292407059968035,0.0615710096194783,0.6432564450474898,4.653564624786377,LASSO
31,PAR2,Boosting,0.7113842332013064,0.0638078597448691,0.6612573496155585,0.8735555648803711,LASSO
32,PAR2,KNN,0.5345749079285664,0.0568852672349259,0.6090547263681592,0.6115175437927246,LASSO
33,PAR2,LogisticRegression,0.6307563060245986,0.0595662456766325,0.6053640886476708,0.7054714298248291,LASSO
34,PAR2,SVM,0.557202244458342,0.0853013436103082,0.538833107191316,0.562148962020874,LASSO
35,PAR3,RandomForest,0.7583725889350891,0.0393242653125352,0.6800931857891672,19.125737142562866,LASSO
36,PAR3,Boosting,0.7390757969507971,0.0467118867384997,0.6978140166957875,1.733414659500122,LASSO
37,PAR3,KNN,0.5429238276738277,0.0346209946028481,0.6445699864104059,1.3804054164886477,LASSO
38,PAR3,LogisticRegression,0.6331605884730884,0.0445516088542971,0.6236225975538731,1.5693374633789063,LASSO
39,PAR3,SVM,0.5890093266343266,0.0552701687742439,0.57706853038245,1.244921646118164,LASSO
40,HIV,RandomForest,0.687173724385881,0.0812019429107373,0.8382857142857142,20.36278980255127,LASSO
41,HIV,Boosting,0.5931801356640631,0.0855724321031622,0.8097142857142856,1.0608224201202392,LASSO
42,HIV,KNN,0.5776744948019057,0.0665797210865861,0.8377142857142856,1.0521772956848146,LASSO
43,HIV,LogisticRegression,0.6547157873297558,0.0940258809217454,0.8062857142857144,1.2845895957946778,LASSO
44,HIV,SVM,0.6346803659033349,0.0859887497008121,0.76,0.8779554462432861,LASSO
45,OB,RandomForest,0.8183566433566435,0.0573138012632881,0.79859649122807,5.848019104003907,LASSO
46,OB,Boosting,0.7512820512820513,0.0756092634430444,0.791390977443609,0.6398275566101074,LASSO
47,OB,KNN,0.658254662004662,0.0866293144029531,0.7801002506265664,0.5161393547058105,LASSO
48,OB,LogisticRegression,0.806404428904429,0.0675110284952815,0.8036090225563909,0.6110748291015625,LASSO
49,OB,SVM,0.7480128205128206,0.0824563104377966,0.6897243107769423,0.433700647354126,LASSO
50,CDI,RandomForest,0.9032378565461272,0.0306454668263403,0.8035733099209833,3.247023401260376,LASSO
51,CDI,Boosting,0.8794235588972431,0.0434070430628259,0.8392976294995611,0.632055311203003,LASSO
52,CDI,KNN,0.6473533536221505,0.0643649467022408,0.7255926251097453,0.4036912155151367,LASSO
53,CDI,LogisticRegression,0.7838372717508056,0.0540867644515018,0.730956979806848,0.4776172065734863,LASSO
54,CDI,SVM,0.7166656223893065,0.0604087967522142,0.6922563652326603,0.3799450874328613,LASSO
55,CIR,RandomForest,0.7654848484848487,0.1357859548259956,0.7063333333333333,2.6257619571685797,LASSO
56,CIR,Boosting,0.7237030303030302,0.1036685585293256,0.7295,0.3594380760192871,LASSO
57,CIR,KNN,0.5703272727272728,0.1178868711102525,0.6723333333333333,0.2680488300323486,LASSO
58,CIR,LogisticRegression,0.6930545454545455,0.1243044019840692,0.662,0.2902285766601562,LASSO
59,CIR,SVM,0.6242666666666667,0.1175086944011864,0.6328333333333332,0.2274263381958007,LASSO
60,IBD1,RandomForest,0.7140879120879121,0.1044580356989094,0.7628070175438597,2.578321161270141,LASSO
61,IBD1,Boosting,0.61889010989011,0.1331217207109995,0.7056140350877194,0.3640449142456055,LASSO
62,IBD1,KNN,0.6638131868131869,0.1514890371950757,0.7538011695906434,0.2643927097320556,LASSO
63,IBD1,LogisticRegression,0.7260000000000001,0.1284998304917976,0.7251461988304093,0.2850230026245117,LASSO
64,IBD1,SVM,0.6809780219780219,0.1315694426320669,0.6902923976608187,0.2262929916381836,LASSO
65,IBD2,RandomForest,0.6369010989010989,0.0883653659677877,0.6145454545454545,2.561181106567383,LASSO
66,IBD2,Boosting,0.6435799755799756,0.1109393991507581,0.6250592885375494,0.3618349075317383,LASSO
67,IBD2,KNN,0.6148742368742368,0.0821016980554599,0.6017391304347826,0.2435690689086914,LASSO
68,IBD2,LogisticRegression,0.5942759462759463,0.1091280007534807,0.5962845849802372,0.2535885047912598,LASSO
69,IBD2,SVM,0.570976800976801,0.096460629653508,0.5683794466403161,0.2081842994689941,LASSO
70,MHE,RandomForest,0.718448484848485,0.134081545846694,0.6883333333333335,2.6770984649658205,LASSO
71,MHE,Boosting,0.7119757575757576,0.1490302443713146,0.6845000000000002,0.3730746650695801,LASSO
72,MHE,KNN,0.5789333333333334,0.0958549225173068,0.6625,0.2653568363189697,LASSO
73,MHE,LogisticRegression,0.5898545454545454,0.1583150285489751,0.675,0.286780481338501,LASSO
74,MHE,SVM,0.6207757575757576,0.1278702303613791,0.6203333333333333,0.2278896617889404,LASSO
75,ART,RandomForest,0.5722875816993463,0.1318924774734331,0.7388932806324111,5.124998874664307,LASSO
76,ART,Boosting,0.5851633986928104,0.1472939877169085,0.7107509881422925,0.5570068836212159,LASSO
77,ART,KNN,0.5419346405228758,0.0925703291445244,0.7510671936758894,0.4714859676361084,LASSO
78,ART,LogisticRegression,0.592718954248366,0.1403190350100159,0.7316205533596839,0.5516977882385254,LASSO
79,ART,SVM,0.5561437908496731,0.1523435617607284,0.6861660079051384,0.3945157051086426,LASSO
